
** training sigarra **

** repeat 0 **

** fold 0 **
Indexing events using cutoff of 4

	Computing event counts...  done. 147459 events
 81:  ... loglikelihood=-5365.253950057179	0.9950753379866274
 82:  ... loglikelihood=-5323.2172112444505	0.9951153758891751
 83:  ... loglikelihood=-5282.057005826162	0.9951620867754808
 84:  ... loglikelihood=-5241.744344858776	0.9951821057267547
 85:  ... loglikelihood=-5202.251542109974	0.9952021246780285
 86:  ... loglikelihood=-5163.5521405207255	0.9952221436293024
 87:  ... loglikelihood=-5125.620843635892	0.995288873466882
 88:  ... loglikelihood=-5088.433451616717	0.9953222383856718
 89:  ... loglikelihood=-5051.9668014775025	0.9953556033044616
 90:  ... loglikelihood=-5016.1987112248025	0.9953889682232513
 91:  ... loglikelihood=-4981.107927601407	0.9954089871745252
 92:  ... loglikelihood=-4946.674077167018	0.995449025077073
 93:  ... loglikelihood=-4912.877620467451	0.9954757170121048
 94:  ... loglikelihood=-4879.69980906602	0.9955024089471366
 95:  ... loglikelihood=-4847.122645229677	0.9955424468496844
 96:  ... loglikelihood=-4815.12884408001	0.995595830719748
 97:  ... loglikelihood=-4783.701798033379	0.9956091766872639
 98:  ... loglikelihood=-4752.825543369928	0.9956158496710219
 99:  ... loglikelihood=-4722.484728783546	0.9956358686222958
100:  ... loglikelihood=-4692.664585775786	0.9956625605573276
101:  ... loglikelihood=-4663.350900769368	0.9956825795086015
102:  ... loglikelihood=-4634.52998882383	0.9956959254761174
103:  ... loglikelihood=-4606.188668848117	0.9957159444273913
104:  ... loglikelihood=-4578.3142402082385	0.9957359633786651
105:  ... loglikelihood=-4550.894460642799	0.995755982329939
106:  ... loglikelihood=-4523.917525396917	0.9957760012812129
107:  ... loglikelihood=-4497.372047500275	0.9958093662000027
108:  ... loglikelihood=-4471.247039113209	0.9958227121675186
109:  ... loglikelihood=-4445.531893876127	0.9958360581350345
110:  ... loglikelihood=-4420.2163701974305	0.9958694230538243
111:  ... loglikelihood=-4395.2905754227695	0.9958760960375822
112:  ... loglikelihood=-4370.744950831795	0.9958961149888561
113:  ... loglikelihood=-4346.5702574112165	0.995909460956372
114:  ... loglikelihood=-4322.757562358131	0.99591613394013
115:  ... loglikelihood=-4299.298226269305	0.9959294799076459
116:  ... loglikelihood=-4276.183890976142	0.9959428258751618
117:  ... loglikelihood=-4253.406467987425	0.9959561718426777
118:  ... loglikelihood=-4230.95812750391	0.9959761907939516
119:  ... loglikelihood=-4208.8312879728965	0.9959828637777096
120:  ... loglikelihood=-4187.018606149979	0.9959895367614675
121:  ... loglikelihood=-4165.512967641402	0.9960028827289834
122:  ... loglikelihood=-4144.307477897661	0.9960295746640153
123:  ... loglikelihood=-4123.395453635606	0.9960295746640153
124:  ... loglikelihood=-4102.770414662952	0.9960362476477732
125:  ... loglikelihood=-4082.426076084363	0.9960429206315312
126:  ... loglikelihood=-4062.3563408686555	0.9960495936152891
127:  ... loglikelihood=-4042.555292756402	0.9960495936152891
128:  ... loglikelihood=-4023.017189490654	0.9960829585340789
129:  ... loglikelihood=-4003.736456353331	0.9960896315178369
130:  ... loglikelihood=-3984.707679990798	0.9961029774853528
131:  ... loglikelihood=-3965.92560251411	0.9961096504691107
132:  ... loglikelihood=-3947.3851158593293	0.9961163234528687
133:  ... loglikelihood=-3929.081256394274	0.9961229964366267
134:  ... loglikelihood=-3911.0091997597483	0.9961363424041426
135:  ... loglikelihood=-3893.1642559323313	0.9961563613554164
136:  ... loglikelihood=-3875.5418644992897	0.9961830532904483
137:  ... loglikelihood=-3858.1375901326905	0.9961963992579642
138:  ... loglikelihood=-3840.9471182549296	0.9962030722417221
139:  ... loglikelihood=-3823.9662508851547	0.9962097452254801
140:  ... loglikelihood=-3807.190902657977	0.9962097452254801
141:  ... loglikelihood=-3790.617097006023	0.996229764176754
142:  ... loglikelihood=-3774.240962499043	0.9962431101442699
143:  ... loglikelihood=-3758.0587293305884	0.9962431101442699
144:  ... loglikelihood=-3742.066725947752	0.9962631290955438
145:  ... loglikelihood=-3726.261375814336	0.9962831480468176
146:  ... loglikelihood=-3710.639194303337	0.9963031669980915
147:  ... loglikelihood=-3695.1967857120217	0.9963365319168813
148:  ... loglikelihood=-3679.930840393782	0.9963498778843972
149:  ... loglikelihood=-3664.8381320015706	0.9963698968356711
150:  ... loglikelihood=-3649.9155148380964	0.996383242803187
151:  ... loglikelihood=-3635.1599213071686	0.9963965887707029
152:  ... loglikelihood=-3620.5683594629163	0.9963965887707029
153:  ... loglikelihood=-3606.137910651371	0.9964232807057347
154:  ... loglikelihood=-3591.8657272405744	0.9964299536894927
155:  ... loglikelihood=-3577.74903043601	0.9964699915920404
156:  ... loglikelihood=-3563.785108176774	0.9964833375595564
157:  ... loglikelihood=-3549.97131310928	0.9965033565108302
158:  ... loglikelihood=-3536.3050606355105	0.9965167024783461
159:  ... loglikelihood=-3522.7838270320067	0.9965300484458621
160:  ... loglikelihood=-3509.4051476370023	0.9965300484458621
161:  ... loglikelihood=-3496.1666151026866	0.99653672142962
162:  ... loglikelihood=-3483.06587770965	0.9965500673971359
163:  ... loglikelihood=-3470.1006377419158	0.9965567403808939
164:  ... loglikelihood=-3457.2686499181805	0.9965567403808939
165:  ... loglikelihood=-3444.567719879076	0.9965567403808939
166:  ... loglikelihood=-3431.995702725823	0.9965834323159257
167:  ... loglikelihood=-3419.550501611277	0.9965834323159257
168:  ... loglikelihood=-3407.2300663775763	0.9966101242509575
169:  ... loglikelihood=-3395.032392241657	0.9966167972347155
170:  ... loglikelihood=-3382.955518524901	0.9966434891697473

Training data summary:
#Sentences: 6940
#Tokens: 149858
#Organizacao entities: 2047
#Localizacao entities: 1459
#Hora entities: 916
#UnidadeOrganica entities: 1609
#Evento entities: 371
#Data entities: 2507
#Curso entities: 443
#Pessoa entities: 1915

Writing name finder model ... done (0.721s)

Wrote name finder model to
path: /home/arop/ner-re-pt/tools/open-nlp/train/models/repeat-0/sigarra/fold-2/pt-ner-sigarra.bin

Execution time: 64.500 seconds

real	1m4.669s
user	1m9.160s
sys	0m0.292s

** fold 3 **
Indexing events using cutoff of 4

	Computing event counts...  done. 148333 events
	Indexing...  done.
Sorting and merging events... done. Reduced 148333 events to 116890.
Done indexing.
Incorporating indexed data for training...  
done.
	Number of Event Tokens: 116890
	    Number of Outcomes: 17
	  Number of Predicates: 56536
...done.
Computing model parameters ...
Performing 170 iterations.
  1:  ... loglikelihood=-420259.0349627549	0.7788084917044757
  2:  ... loglikelihood=-123112.57414196082	0.8031321418699817
  3:  ... loglikelihood=-77699.18534874576	0.8834986146036283
  4:  ... loglikelihood=-57170.28526409686	0.9255930912204297
  5:  ... loglikelihood=-45608.54458374775	0.9462358342378298
  6:  ... loglikelihood=-38259.26848949779	0.957345971563981
  7:  ... loglikelihood=-33182.3471831693	0.964768460153843
  8:  ... loglikelihood=-29457.572860543798	0.9696156620576676
  9:  ... loglikelihood=-26599.940430027484	0.9731010631484566
 10:  ... loglikelihood=-24331.78141950352	0.9757572488926941
 11:  ... loglikelihood=-22483.11838084379	0.9776786015249472
 12:  ... loglikelihood=-20944.07305975148	0.9797145611563172
 13:  ... loglikelihood=-19640.405298976966	0.981278609614853
 14:  ... loglikelihood=-18520.110528424368	0.9826741183688054
 15:  ... loglikelihood=-17545.651132290313	0.9836314238908402
 16:  ... loglikelihood=-16689.23380234586	0.9845550214719584
 17:  ... loglikelihood=-15929.823430125936	0.9853842368185097
 18:  ... loglikelihood=-15251.191664214888	0.9860853619895775
 19:  ... loglikelihood=-14640.605097650812	0.986644913808795
 20:  ... loglikelihood=-14087.92165685232	0.9871437913343626
 21:  ... loglikelihood=-13584.954750696803	0.9875752529780966
 22:  ... loglikelihood=-13125.017206679948	0.9881482879736808
 23:  ... loglikelihood=-12702.588385781655	0.9885123337355814
 24:  ... loglikelihood=-12313.067245849003	0.9889437953793154
 25:  ... loglikelihood=-11952.586396555966	0.9893617738466828
 26:  ... loglikelihood=-11617.870113667437	0.9896314373740166
 27:  ... loglikelihood=-11306.124499414285	0.9899011009013503
 28:  ... loglikelihood=-11014.951481213115	0.9902381803105176
 29:  ... loglikelihood=-10742.280731535226	0.9904202031914678
 30:  ... loglikelihood=-10486.315239403204	0.9906696419542516
 31:  ... loglikelihood=-10245.487410291651	0.990912339128852
 32:  ... loglikelihood=-10018.423377234194	0.9910943620098023
 33:  ... loglikelihood=-9803.913780020262	0.9912831264789359
 34:  ... loglikelihood=-9600.889684215295	0.9913842503016861
 35:  ... loglikelihood=-9408.402616182508	0.9914921157126195
 36:  ... loglikelihood=-9225.607917113493	0.9916471722408365
 37:  ... loglikelihood=-9051.75079038413	0.9917820040045033
 38:  ... loglikelihood=-8886.154547434471	0.9919235773563536
 39:  ... loglikelihood=-8728.21065833407	0.9920921170609373
 40:  ... loglikelihood=-8577.370291644127	0.9922404320009708
 41:  ... loglikelihood=-8433.13708958432	0.9923820053528211
 42:  ... loglikelihood=-8295.060972813648	0.9924629044110211
 43:  ... loglikelihood=-8162.732807364242	0.9926044777628714
 44:  ... loglikelihood=-8035.77979669247	0.9926921184092549
 45:  ... loglikelihood=-7913.861486151609	0.9927797590556383
 46:  ... loglikelihood=-7796.666286768987	0.9928539165256551
 47:  ... loglikelihood=-7683.908441048416	0.9929550403484053
 48:  ... loglikelihood=-7575.325366386155	0.9930561641711554
 49:  ... loglikelihood=-7470.675322195188	0.9931909959348223
 50:  ... loglikelihood=-7369.735355458218	0.9932853781693891
 51:  ... loglikelihood=-7272.299486524245	0.9933730188157727
 52:  ... loglikelihood=-7178.177102849303	0.9934808842267061
 53:  ... loglikelihood=-7087.191533247029	0.9935752664612729
 54:  ... loglikelihood=-6999.178779293282	0.993635940754923
 55:  ... loglikelihood=-6913.986383920248	0.9937505477540399
 56:  ... loglikelihood=-6831.472420097093	0.9938584131649734
 57:  ... loglikelihood=-6751.504584890988	0.9939056042822568
 58:  ... loglikelihood=-6673.959386238973	0.9940134696931904
 59:  ... loglikelihood=-6598.72141147406	0.9940674023986571
 60:  ... loglikelihood=-6525.682668118373	0.9941213351041238
 61:  ... loglikelihood=-6454.741988692412	0.9941550430450405
 62:  ... loglikelihood=-6385.804492361629	0.994222458926874
 63:  ... loglikelihood=-6318.781097148353	0.9942763916323407
 64:  ... loglikelihood=-6253.588077220579	0.9943168411614408
 65:  ... loglikelihood=-6190.146660445192	0.9943572906905409
 66:  ... loglikelihood=-6128.3826619729225	0.9943977402196409
 67:  ... loglikelihood=-6068.226150128404	0.994438189748741
 68:  ... loglikelihood=-6009.611141310193	0.9944921224542078
 69:  ... loglikelihood=-5952.47532099532	0.9945527967478579
 70:  ... loglikelihood=-5896.759788259617	0.9945865046887746
 71:  ... loglikelihood=-5842.408821528907	0.9946404373942414
 72:  ... loglikelihood=-5789.369663515887	0.9946943700997081
 73:  ... loglikelihood=-5737.5923235300515	0.9947550443933582
 74:  ... loglikelihood=-5687.0293955335455	0.9948224602751916
 75:  ... loglikelihood=-5637.635890494586	0.9948629098042917
 76:  ... loglikelihood=-5589.369081737427	0.9949033593333918
 77:  ... loglikelihood=-5542.188362122066	0.9949775168034085
 78:  ... loglikelihood=-5496.055112007959	0.995044932685242
 79:  ... loglikelihood=-5450.93257705583	0.9950651574497921
 80:  ... loglikelihood=-5406.785755022167	0.995105606978892
 81:  ... loglikelihood=-5363.5812907756135	0.9951393149198088
 82:  ... loglikelihood=-5321.287378846176	0.9951527980961755
 83:  ... loglikelihood=-5279.873672879967	0.9952134723898256
 84:  ... loglikelihood=-5239.311201431064	0.9952471803307423
 85:  ... loglikelihood=-5199.5722895772815	0.9952741466834757
 86:  ... loglikelihood=-5160.630485892432	0.9952943714480257
 87:  ... loglikelihood=-5122.460494349415	0.9953280793889424
 88:  ... loglikelihood=-5085.038110769479	0.9953550457416758
 89:  ... loglikelihood=-5048.340163464072	0.9953820120944092
 90:  ... loglikelihood=-5012.344457748225	0.995415720035326
 91:  ... loglikelihood=-4977.029724033494	0.995456169564426
 92:  ... loglikelihood=-4942.375569231109	0.995476394328976
 93:  ... loglikelihood=-4908.362431220007	0.9954831359171593
 94:  ... loglikelihood=-4874.971536157344	0.9954898775053427
 95:  ... loglikelihood=-4842.184858422154	0.9955235854462594
 96:  ... loglikelihood=-4809.985083005648	0.9955640349753595
 97:  ... loglikelihood=-4778.355570174935	0.9955775181517262
 98:  ... loglikelihood=-4747.280322247456	0.9955977429162762
 99:  ... loglikelihood=-4716.743952333573	0.9956247092690096
100:  ... loglikelihood=-4686.731654908132	0.9956449340335596
101:  ... loglikelihood=-4657.229178089168	0.9956853835626597
102:  ... loglikelihood=-4628.222797506945	0.995692125150843
103:  ... loglikelihood=-4599.699291657945	0.9957258330917598
104:  ... loglikelihood=-4571.645918645513	0.9957527994444931
105:  ... loglikelihood=-4544.050394215641	0.9957730242090431
106:  ... loglikelihood=-4516.900871005374	0.9957932489735932
107:  ... loglikelihood=-4490.185918924286	0.9958404400908766
108:  ... loglikelihood=-4463.894506597609	0.9958943727963434
109:  ... loglikelihood=-4438.015983804633	0.9959011143845267
110:  ... loglikelihood=-4412.540064849188	0.9959011143845267
111:  ... loglikelihood=-4387.456812804421	0.9959145975608934
112:  ... loglikelihood=-4362.756624580007	0.9959280807372601
113:  ... loglikelihood=-4338.43021675943	0.9959550470899935
114:  ... loglikelihood=-4314.46861216197	0.9959887550309102
115:  ... loglikelihood=-4290.863127086711	0.9960022382072768
116:  ... loglikelihood=-4267.605359197069	0.996022462971827
117:  ... loglikelihood=-4244.687176008899	0.9960561709127437
118:  ... loglikelihood=-4222.100703946979	0.9960763956772937
119:  ... loglikelihood=-4199.8383179367465	0.996083137265477
120:  ... loglikelihood=-4177.892631501296	0.9961101036182104
121:  ... loglikelihood=-4156.2564873340425	0.9961505531473105
122:  ... loglikelihood=-4134.922948321658	0.9961640363236771
123:  ... loglikelihood=-4113.885288990551	0.9961707779118605
124:  ... loglikelihood=-4093.1369873548915	0.9961910026764105
125:  ... loglikelihood=-4072.6717171432733	0.9962044858527772
126:  ... loglikelihood=-4052.483340383768	0.9962112274409606
127:  ... loglikelihood=-4032.5659003282112	0.9962247106173272
128:  ... loglikelihood=-4012.913614697049	0.9962314522055106
129:  ... loglikelihood=-3993.520869227903	0.9962449353818773
130:  ... loglikelihood=-3974.3822115128887	0.9962516769700606
131:  ... loglikelihood=-3955.492345107418	0.9962584185582439
132:  ... loglikelihood=-3936.8461238987957	0.9963056096755274
133:  ... loglikelihood=-3918.4385467195534	0.9963528007928107
134:  ... loglikelihood=-3900.2647521942563	0.9963730255573608
135:  ... loglikelihood=-3882.3200138065245	0.9963865087337275
136:  ... loglikelihood=-3864.5997351771175	0.9963999919100942
137:  ... loglikelihood=-3847.0994455406226	0.9964134750864608
138:  ... loglikelihood=-3829.814795412258	0.9964404414391942
139:  ... loglikelihood=-3812.7415524351313	0.9964471830273776
140:  ... loglikelihood=-3795.8755973988705	0.9964471830273776
141:  ... loglikelihood=-3779.21292042133	0.9964606662037443
142:  ... loglikelihood=-3762.7496172864876	0.9964606662037443
143:  ... loglikelihood=-3746.4818859291245	0.9964741493801109
144:  ... loglikelihood=-3730.4060230620607	0.9964741493801109
145:  ... loglikelihood=-3714.518420936477	0.9964808909682943
146:  ... loglikelihood=-3698.81556423141	0.9965280820855777
147:  ... loglikelihood=-3683.2940270644986	0.9965280820855777
148:  ... loglikelihood=-3667.9504701200785	0.9965280820855777
149:  ... loglikelihood=-3652.781637888398	0.9965483068501277
150:  ... loglikelihood=-3637.7843560106057	0.9965617900264945
151:  ... loglikelihood=-3622.955528726076	0.9965685316146777
152:  ... loglikelihood=-3608.292136415429	0.9965820147910445
153:  ... loglikelihood=-3593.791233237365	0.9965887563792278
154:  ... loglikelihood=-3579.449944853339	0.9965954979674112
155:  ... loglikelihood=-3565.2654662368514	0.9966157227319612
156:  ... loglikelihood=-3551.2350595640805	0.9966292059083279
157:  ... loglikelihood=-3537.3560521817676	0.9966359474965112
158:  ... loglikelihood=-3523.6258346490386	0.9966426890846946
159:  ... loglikelihood=-3510.041858850673	0.9966629138492447
160:  ... loglikelihood=-3496.6016361777033	0.9966561722610613
161:  ... loglikelihood=-3483.302735773491	0.9966763970256113
162:  ... loglikelihood=-3470.1427828424958	0.996689880201978
163:  ... loglikelihood=-3457.1194570180182	0.9967168465547114
164:  ... loglikelihood=-3444.2304907876523	0.9967235881428947
165:  ... loglikelihood=-3431.4736679740067	0.9967370713192614
